0, normal, 0.001356
gaussSeidel, 0.021084
gaussSeidel, 0.044155
gaussSeidel, 0.128798
gaussSeidel, 0.632667
gaussSeidel, 5.254662
gaussSeidel, 45.046782
gaussSeidel, 0.019042
gaussSeidel, 0.026420
gaussSeidel, 0.117748
gaussSeidel, 0.632664
gaussSeidel, 5.466589
gaussSeidel, 44.571255
gaussSeidel, 0.023279
gaussSeidel, 0.033528
gaussSeidel, 0.093352
gaussSeidel, 0.552797
gaussSeidel, 4.739895
gaussSeidel, 45.582437
gaussSeidel, 0.023514
gaussSeidel, 0.022239
gaussSeidel, 0.077409
gaussSeidel, 0.539360
gaussSeidel, 4.865209
gaussSeidel, 47.032104
gaussSeidel, 0.035955
gaussSeidel, 0.026000
gaussSeidel, 0.075792
gaussSeidel, 0.925934
gaussSeidel, 4.554538
gaussSeidel, 45.788087
gaussSeidel, 0.032875
gaussSeidel, 0.026583
gaussSeidel, 0.076191
gaussSeidel, 0.525643
gaussSeidel, 6.025718
gaussSeidel, 46.459023
gaussSeidel, 0.028733
gaussSeidel, 0.022419
gaussSeidel, 0.078795
gaussSeidel, 0.650954
gaussSeidel, 4.554859
gaussSeidel, 45.768200
gaussSeidel, 0.040157
gaussSeidel, 0.037837
gaussSeidel, 0.101488
gaussSeidel, 0.748178
gaussSeidel, 4.562973
gaussSeidel, 45.155178
gaussSeidel, 0.018680
gaussSeidel, 0.027166
gaussSeidel, 0.099818
gaussSeidel, 0.668685
gaussSeidel, 4.687481
gaussSeidel, 47.625772
gaussSeidel, 0.036467
gaussSeidel, 0.023168
gaussSeidel, 0.075963
gaussSeidel, 0.523555
gaussSeidel, 5.240963
gaussSeidel, 47.141644
gaussSeidel, 0.023733
gaussSeidel, 0.025546
gaussSeidel, 0.076704
gaussSeidel, 0.938376
gaussSeidel, 4.536347
gaussSeidel, 44.534965
gaussSeidel, 0.023639
gaussSeidel, 0.044869
gaussSeidel, 0.075293
gaussSeidel, 0.534636
gaussSeidel, 4.646108
gaussSeidel, 45.809847
gaussSeidel, 0.018716
gaussSeidel, 0.027114
gaussSeidel, 0.075810
gaussSeidel, 0.650490
gaussSeidel, 4.822481
gaussSeidel, 46.171260
gaussSeidel, 0.033118
gaussSeidel, 0.023110
gaussSeidel, 0.076526
gaussSeidel, 0.523520
gaussSeidel, 5.424111
gaussSeidel, 45.627744
gaussSeidel, 0.029501
gaussSeidel, 0.024068
gaussSeidel, 0.076196
gaussSeidel, 0.528544
gaussSeidel, 4.819929
gaussSeidel, 46.056445
gaussSeidel, 0.024503
gaussSeidel, 0.023181
gaussSeidel, 0.075524
gaussSeidel, 0.744697
gaussSeidel, 4.569316
gaussSeidel, 43.618695
gaussSeidel, 0.023055
gaussSeidel, 0.025279
gaussSeidel, 0.077445
gaussSeidel, 0.826606
gaussSeidel, 4.988625
gaussSeidel, 45.596079
gaussSeidel, 0.018274
gaussSeidel, 0.035825
gaussSeidel, 0.103837
gaussSeidel, 0.559922
gaussSeidel, 4.616168
gaussSeidel, 45.295231
gaussSeidel, 0.033712
gaussSeidel, 0.026717
gaussSeidel, 0.077258
gaussSeidel, 0.879586
gaussSeidel, 4.755285
gaussSeidel, 44.767853
gaussSeidel, 0.036766
gaussSeidel, 0.036636
gaussSeidel, 0.098211
gaussSeidel, 0.552376
gaussSeidel, 4.936717
gaussSeidel, 45.601244
gaussSeidel, 0.030564
gaussSeidel, 0.041350
gaussSeidel, 0.081019
gaussSeidel, 0.527259
gaussSeidel, 5.150988
gaussSeidel, 45.628294
gaussSeidel, 0.019157
gaussSeidel, 0.023004
gaussSeidel, 0.088552
gaussSeidel, 0.554310
gaussSeidel, 4.582307
gaussSeidel, 45.161265
